2026-03-14 20:24:06,935 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]       StepMonitoring.java:98   | LEDGERS
2026-03-14 20:24:07,035 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]       StepMonitoring.java:98   | HEADS
2026-03-14 20:24:09,728 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]        HeadSeedTally.java:235  | Scale information: HeadSeeds{NOTEHEAD_VOID[L:0.4,R:-0.6] NOTEHEAD_BLACK[L:-0.0,R:-0.4]}
2026-03-14 20:24:09,729 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]       StepMonitoring.java:98   | STEMS
2026-03-14 20:24:10,021 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]       StepMonitoring.java:98   | REDUCTION
2026-03-14 20:24:10,045 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]        ReductionStep.java:105  | Stems free length median value: 62 pixels, 3.6 interlines
2026-03-14 20:24:10,046 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]       StepMonitoring.java:98   | CUE_BEAMS
2026-03-14 20:24:10,047 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]         CueBeamsStep.java:81   | Step CUE_BEAMS is skipped because small heads switch is off
2026-03-14 20:24:10,047 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]       StepMonitoring.java:98   | TEXTS
2026-03-14 20:24:11,094 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]       StepMonitoring.java:98   | MEASURES
2026-03-14 20:24:11,097 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]                 Page.java:307  | 9 raw measures: [4 in system#1, 5 in system#2]
2026-03-14 20:24:11,097 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]       StepMonitoring.java:98   | CHORDS
2026-03-14 20:24:11,099 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]       StepMonitoring.java:98   | CURVES
2026-03-14 20:24:11,580 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]         SlursBuilder.java:240  | Slurs: 9
2026-03-14 20:24:11,602 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]      SegmentsBuilder.java:155  | Segments: 29
2026-03-14 20:24:11,611 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]       StepMonitoring.java:98   | SYMBOLS
2026-03-14 20:24:12,093 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]       StepMonitoring.java:98   | LINKS
2026-03-14 20:24:12,117 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]       StepMonitoring.java:98   | RHYTHMS
2026-03-14 20:24:12,118 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]           PageRhythm.java:205  | {Page#4.1} Time value not yet available in sheet#1
2026-03-14 20:24:12,132 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]       StepMonitoring.java:98   | PAGE
2026-03-14 20:24:12,133 WARN [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]         MeasureFixer.java:343  | System#1 No target duration for measures local IDs [1, 2, 3, 4], please check time signatures
2026-03-14 20:24:12,133 WARN [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]         MeasureFixer.java:343  | System#2 No target duration for measures local IDs [5, 6, 7, 8], please check time signatures
2026-03-14 20:24:12,133 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]                 Book.java:2584 | Book{d86b142c2864_Love_Never_Leaves_EPRINT-Octavo} storing
2026-03-14 20:24:12,194 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]                 Book.java:2565 | Stored /book.xml
2026-03-14 20:24:12,284 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]           DataHolder.java:348  | Stored /sheet#4/BINARY.png
2026-03-14 20:24:12,778 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]                Sheet.java:1583 | Stored /sheet#4/sheet#4.xml
2026-03-14 20:24:12,778 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]                 Book.java:2525 | Book stored as C:\Users\llama\OneDrive\Documents\orchestra\outputs\ffd56ae2080d\omr_out\d86b142c2864_Love_Never_Leaves_EPRINT-Octavo.omr
2026-03-14 20:24:12,787 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]            SheetStub.java:1654 | Sheet#4 disposed
2026-03-14 20:24:12,814 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#4]                 Book.java:2050 | End of Stub#4
2026-03-14 20:24:12,815 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | LOAD
2026-03-14 20:24:13,501 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]            SheetStub.java:1278 | Loaded image #5 2550x3299 from C:\Users\llama\OneDrive\Documents\orchestra\uploads\d86b142c2864_Love_Never_Leaves_EPRINT-Octavo.pdf
2026-03-14 20:24:13,502 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | BINARY
2026-03-14 20:24:13,924 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | SCALE
2026-03-14 20:24:13,927 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]         ScaleBuilder.java:241  | Beam  guessed height:  8 -- 0.50 of 17 interline
2026-03-14 20:24:13,927 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]         ScaleBuilder.java:264  | Beam measured height:  9 -- 0.33 of [5..17] range at 204% of needed quorum
2026-03-14 20:24:13,928 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]         ScaleBuilder.java:392  | Normalized black jitter: 11.11 %
2026-03-14 20:24:13,928 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]            ScaleStep.java:65   | Scale{ interline(17,18,18) line(2,2,4) beam(9)}
2026-03-14 20:24:13,928 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | GRID
2026-03-14 20:24:14,048 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       LinesRetriever.java:1500 | Global slope: 0.00000
2026-03-14 20:24:14,062 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]    ClustersRetriever.java:326  | Retrieved raw line clusters: 12 of sizes [5] with interline(17,18,18)
2026-03-14 20:24:14,114 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]            PeakGraph.java:310  | Systems: #1[1, 2, 3, 4, 5, 6] #2[7, 8, 9, 10, 11, 12]
2026-03-14 20:24:14,122 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]        BarsRetriever.java:1305 | System#1
2026-03-14 20:24:14,122 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]        BarsRetriever.java:1308 |    PartGroup{bracket number:1 barline:false staves:1-4}
2026-03-14 20:24:14,122 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]        BarsRetriever.java:1305 | System#2
2026-03-14 20:24:14,122 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]        BarsRetriever.java:1308 |    PartGroup{bracket number:1 barline:false staves:7-10}
2026-03-14 20:24:14,238 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]        SystemManager.java:779  | 5 parts along 2 systems
2026-03-14 20:24:14,240 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | HEADERS
2026-03-14 20:24:14,580 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | STEM_SEEDS
2026-03-14 20:24:14,608 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]        StemSeedsStep.java:86   | stem(2 max:4)
2026-03-14 20:24:14,615 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | BEAMS
2026-03-14 20:24:16,871 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | LEDGERS
2026-03-14 20:24:16,983 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | HEADS
2026-03-14 20:24:19,752 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]        HeadSeedTally.java:235  | Scale information: HeadSeeds{NOTEHEAD_VOID[L:0.4] NOTEHEAD_BLACK[L:0.5,R:0.4]}
2026-03-14 20:24:19,752 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | STEMS
2026-03-14 20:24:19,988 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | REDUCTION
2026-03-14 20:24:20,008 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]        ReductionStep.java:105  | Stems free length median value: 62 pixels, 3.4 interlines
2026-03-14 20:24:20,009 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | CUE_BEAMS
2026-03-14 20:24:20,009 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]         CueBeamsStep.java:81   | Step CUE_BEAMS is skipped because small heads switch is off
2026-03-14 20:24:20,009 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | TEXTS
2026-03-14 20:24:20,969 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | MEASURES
2026-03-14 20:24:20,970 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]                 Page.java:307  | 6 raw measures: [3 in system#1, 3 in system#2]
2026-03-14 20:24:20,970 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | CHORDS
2026-03-14 20:24:20,973 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | CURVES
2026-03-14 20:24:21,426 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]         SlursBuilder.java:240  | Slurs: 27
2026-03-14 20:24:21,429 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]      SegmentsBuilder.java:155  | Segments: 12
2026-03-14 20:24:21,545 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]    RehearsalsBuilder.java:229  | RehearsalInter#3631{(0.928) staff:1 mFont:S-52 Rehearsal enclosure:java.awt.Rectangle[x=503,y=89,width=51,height=65]}
2026-03-14 20:24:21,545 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | SYMBOLS
2026-03-14 20:24:21,832 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | LINKS
2026-03-14 20:24:21,852 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | RHYTHMS
2026-03-14 20:24:21,864 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]                Voice.java:257  | Measure{#6P1} Voice{#1 excess:1/8} too long
2026-03-14 20:24:21,867 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]          StackRhythm.java:224  | S2 MeasureStack#6 no correct rhythm
2026-03-14 20:24:21,868 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]       StepMonitoring.java:98   | PAGE
2026-03-14 20:24:21,869 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]                Voice.java:257  | Measure{#6P1} Voice{#1 excess:1/8} too long
2026-03-14 20:24:21,869 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]                 Book.java:2584 | Book{d86b142c2864_Love_Never_Leaves_EPRINT-Octavo} storing
2026-03-14 20:24:21,930 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]                 Book.java:2565 | Stored /book.xml
2026-03-14 20:24:22,024 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]           DataHolder.java:348  | Stored /sheet#5/BINARY.png
2026-03-14 20:24:22,459 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]                Sheet.java:1583 | Stored /sheet#5/sheet#5.xml
2026-03-14 20:24:22,460 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]                 Book.java:2525 | Book stored as C:\Users\llama\OneDrive\Documents\orchestra\outputs\ffd56ae2080d\omr_out\d86b142c2864_Love_Never_Leaves_EPRINT-Octavo.omr
2026-03-14 20:24:22,469 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]            SheetStub.java:1654 | Sheet#5 disposed
2026-03-14 20:24:22,497 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#5]                 Book.java:2050 | End of Stub#5
2026-03-14 20:24:22,497 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | LOAD
2026-03-14 20:24:23,211 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]            SheetStub.java:1278 | Loaded image #6 2550x3299 from C:\Users\llama\OneDrive\Documents\orchestra\uploads\d86b142c2864_Love_Never_Leaves_EPRINT-Octavo.pdf
2026-03-14 20:24:23,212 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | BINARY
2026-03-14 20:24:23,612 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | SCALE
2026-03-14 20:24:23,614 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]         ScaleBuilder.java:241  | Beam  guessed height:  8 -- 0.50 of 16 interline
2026-03-14 20:24:23,615 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]         ScaleBuilder.java:264  | Beam measured height:  9 -- 0.36 of [5..16] range at 154% of needed quorum
2026-03-14 20:24:23,615 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]         ScaleBuilder.java:392  | Normalized black jitter: 11.76 %
2026-03-14 20:24:23,616 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]            ScaleStep.java:65   | Scale{ interline(17,17,18) line(2,2,4) beam(9)}
2026-03-14 20:24:23,616 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | GRID
2026-03-14 20:24:23,692 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       LinesRetriever.java:1500 | Global slope: 0.00000
2026-03-14 20:24:23,702 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]    ClustersRetriever.java:326  | Retrieved raw line clusters: 12 of sizes [5] with interline(17,17,18)
2026-03-14 20:24:23,737 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]            PeakGraph.java:310  | Systems: #1[1, 2, 3, 4, 5, 6] #2[7, 8, 9, 10, 11, 12]
2026-03-14 20:24:23,744 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]        BarsRetriever.java:1305 | System#1
2026-03-14 20:24:23,744 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]        BarsRetriever.java:1308 |    PartGroup{bracket number:1 barline:false staves:1-4}
2026-03-14 20:24:23,744 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]        BarsRetriever.java:1305 | System#2
2026-03-14 20:24:23,745 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]        BarsRetriever.java:1308 |    PartGroup{bracket number:1 barline:false staves:7-10}
2026-03-14 20:24:23,851 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]        SystemManager.java:779  | 5 parts along 2 systems
2026-03-14 20:24:23,851 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | HEADERS
2026-03-14 20:24:24,164 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | STEM_SEEDS
2026-03-14 20:24:24,186 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]        StemSeedsStep.java:86   | stem(2 max:4)
2026-03-14 20:24:24,191 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | BEAMS
2026-03-14 20:24:26,254 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | LEDGERS
2026-03-14 20:24:26,360 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | HEADS
2026-03-14 20:24:29,025 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]        HeadSeedTally.java:235  | Scale information: HeadSeeds{NOTEHEAD_VOID[L:0.5,R:-0.5] NOTEHEAD_BLACK[L:0.0,R:-1.1]}
2026-03-14 20:24:29,025 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | STEMS
2026-03-14 20:24:29,349 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | REDUCTION
2026-03-14 20:24:29,381 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]        ReductionStep.java:105  | Stems free length median value: 62 pixels, 3.6 interlines
2026-03-14 20:24:29,382 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | CUE_BEAMS
2026-03-14 20:24:29,383 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]         CueBeamsStep.java:81   | Step CUE_BEAMS is skipped because small heads switch is off
2026-03-14 20:24:29,383 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | TEXTS
2026-03-14 20:24:30,375 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | MEASURES
2026-03-14 20:24:30,377 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]                 Page.java:307  | 7 raw measures: [3 in system#1, 4 in system#2]
2026-03-14 20:24:30,377 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | CHORDS
2026-03-14 20:24:30,379 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | CURVES
2026-03-14 20:24:30,937 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]         SlursBuilder.java:240  | Slurs: 16
2026-03-14 20:24:30,942 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]      SegmentsBuilder.java:155  | Segments: 27
2026-03-14 20:24:30,948 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | SYMBOLS
2026-03-14 20:24:31,268 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | LINKS
2026-03-14 20:24:31,295 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | RHYTHMS
2026-03-14 20:24:31,295 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]           PageRhythm.java:199  | {Page#6.1} Time value reused from sheet#5
2026-03-14 20:24:31,306 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]       StepMonitoring.java:98   | PAGE
2026-03-14 20:24:31,308 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]                 Book.java:2584 | Book{d86b142c2864_Love_Never_Leaves_EPRINT-Octavo} storing
2026-03-14 20:24:31,373 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]                 Book.java:2565 | Stored /book.xml
2026-03-14 20:24:31,467 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]           DataHolder.java:348  | Stored /sheet#6/BINARY.png
2026-03-14 20:24:31,981 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]                Sheet.java:1583 | Stored /sheet#6/sheet#6.xml
2026-03-14 20:24:31,981 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]                 Book.java:2525 | Book stored as C:\Users\llama\OneDrive\Documents\orchestra\outputs\ffd56ae2080d\omr_out\d86b142c2864_Love_Never_Leaves_EPRINT-Octavo.omr
2026-03-14 20:24:31,989 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]            SheetStub.java:1654 | Sheet#6 disposed
2026-03-14 20:24:32,014 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#6]                 Book.java:2050 | End of Stub#6
2026-03-14 20:24:32,015 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | LOAD
2026-03-14 20:24:32,703 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]            SheetStub.java:1278 | Loaded image #7 2550x3299 from C:\Users\llama\OneDrive\Documents\orchestra\uploads\d86b142c2864_Love_Never_Leaves_EPRINT-Octavo.pdf
2026-03-14 20:24:32,705 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | BINARY
2026-03-14 20:24:33,107 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | SCALE
2026-03-14 20:24:33,109 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]         ScaleBuilder.java:241  | Beam  guessed height:  8 -- 0.50 of 16 interline
2026-03-14 20:24:33,109 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]         ScaleBuilder.java:264  | Beam measured height: 10 -- 0.45 of [5..16] range at 93% of needed quorum
2026-03-14 20:24:33,109 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]         ScaleBuilder.java:392  | Normalized black jitter: 5.88 %
2026-03-14 20:24:33,109 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]            ScaleStep.java:65   | Scale{ interline(17,17,18) line(2,2,3) beam(10)}
2026-03-14 20:24:33,109 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | GRID
2026-03-14 20:24:33,194 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       LinesRetriever.java:1500 | Global slope: 0.00000
2026-03-14 20:24:33,201 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]    ClustersRetriever.java:326  | Retrieved raw line clusters: 12 of sizes [5] with interline(17,17,18)
2026-03-14 20:24:33,235 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]            PeakGraph.java:310  | Systems: #1[1, 2, 3, 4, 5, 6] #2[7, 8, 9, 10, 11, 12]
2026-03-14 20:24:33,244 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]        BarsRetriever.java:1305 | System#1
2026-03-14 20:24:33,244 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]        BarsRetriever.java:1308 |    PartGroup{bracket number:1 barline:false staves:1-4}
2026-03-14 20:24:33,244 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]        BarsRetriever.java:1305 | System#2
2026-03-14 20:24:33,244 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]        BarsRetriever.java:1308 |    PartGroup{bracket number:1 barline:false staves:7-10}
2026-03-14 20:24:33,371 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]        SystemManager.java:779  | 5 parts along 2 systems
2026-03-14 20:24:33,371 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | HEADERS
2026-03-14 20:24:33,541 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | STEM_SEEDS
2026-03-14 20:24:33,563 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]        StemSeedsStep.java:86   | stem(2 max:4)
2026-03-14 20:24:33,569 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | BEAMS
2026-03-14 20:24:35,896 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | LEDGERS
2026-03-14 20:24:36,044 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | HEADS
2026-03-14 20:24:38,672 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]        HeadSeedTally.java:235  | Scale information: HeadSeeds{NOTEHEAD_VOID[R:-0.5] NOTEHEAD_BLACK[L:-0.1,R:-0.8]}
2026-03-14 20:24:38,673 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | STEMS
2026-03-14 20:24:39,023 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | REDUCTION
2026-03-14 20:24:39,052 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]        ReductionStep.java:105  | Stems free length median value: 62 pixels, 3.6 interlines
2026-03-14 20:24:39,054 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | CUE_BEAMS
2026-03-14 20:24:39,054 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]         CueBeamsStep.java:81   | Step CUE_BEAMS is skipped because small heads switch is off
2026-03-14 20:24:39,055 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | TEXTS
2026-03-14 20:24:40,058 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | MEASURES
2026-03-14 20:24:40,059 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]                 Page.java:307  | 8 raw measures: [4 in system#1, 4 in system#2]
2026-03-14 20:24:40,059 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | CHORDS
2026-03-14 20:24:40,062 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | CURVES
2026-03-14 20:24:40,569 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]         SlursBuilder.java:240  | Slurs: 13
2026-03-14 20:24:40,572 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]      SegmentsBuilder.java:155  | Segments: 24
2026-03-14 20:24:40,576 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | SYMBOLS
2026-03-14 20:24:41,075 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]       StepMonitoring.java:98   | LINKS
2026-03-14 20:24:41,076 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]        SymbolsLinker.java:258  | No chord linked to OctaveShiftInter#5282{(0.278) staff:3 OTTAVA BASSA} at java.awt.Point[x=693,y=825]
2026-03-14 20:24:41,078 INFO [d86b142c2864_Love_Never_Leaves_EPRINT-Octavo#7]        SymbolsLinker.java:258  | No chord linked to OctaveShiftInter#5292{(0.203) staff:4 OTTAVA BASSA} at java.awt.Point[x=693,y=1053]
